variant,ticker,entry_date,exit_date,weeks_held,ret_pct,reason,completed
ma_grace8,RHIM.NS,2019-03-11,2019-06-03,12,-6.36,ma_break,True
ma_hardstop,RHIM.NS,2019-03-11,2019-06-03,12,-6.36,ma_break,True
ma_break,RHIM.NS,2019-10-28,2020-03-09,19,-16.59,ma_break,True
ma_2closes,RHIM.NS,2019-10-28,2020-03-16,20,-27.81,ma_break,True
ma_buffer3,RHIM.NS,2019-10-28,2020-03-09,19,-16.59,ma_break,True
ma_grace8,RHIM.NS,2019-10-28,2020-03-09,19,-16.59,ma_break,True
ma_hardstop,RHIM.NS,2019-10-28,2020-03-09,19,-16.59,ma_break,True
fixed_52w,RHIM.NS,2020-08-24,2021-08-23,52,68.76,closed_52w,True
ma_break,RHIM.NS,2020-08-24,2021-11-22,65,56.66,ma_break,True
ma_2closes,RHIM.NS,2020-08-24,2021-11-29,66,54.85,ma_break,True
ma_buffer3,RHIM.NS,2020-08-24,2022-06-27,96,127.97,ma_break,True
ma_grace8,RHIM.NS,2020-08-24,2021-11-22,65,56.66,ma_break,True
ma_hardstop,RHIM.NS,2020-08-24,2021-11-22,65,56.66,ma_break,True
fixed_52w,RHIM.NS,2023-09-11,2024-09-09,52,-25.93,closed_52w,True
ma_break,RHIM.NS,2023-09-11,2024-02-12,22,-8.22,ma_break,True
ma_2closes,RHIM.NS,2023-09-11,2024-02-19,23,-20.63,ma_break,True
ma_buffer3,RHIM.NS,2023-09-11,2024-02-12,22,-8.22,ma_break,True
ma_grace8,RHIM.NS,2023-09-11,2024-02-12,22,-8.22,ma_break,True
ma_hardstop,RHIM.NS,2023-09-11,2024-02-12,22,-8.22,ma_break,True
fixed_52w,RIIL.NS,2024-07-01,2025-06-30,52,-29.82,closed_52w,True
ma_break,RIIL.NS,2024-07-01,2024-07-22,3,-9.56,ma_break,True
ma_2closes,RIIL.NS,2024-07-01,2024-07-29,4,-5.63,ma_break,True
ma_buffer3,RIIL.NS,2024-07-01,2024-07-22,3,-9.56,ma_break,True
ma_grace8,RIIL.NS,2024-07-01,2024-09-02,9,-12.33,ma_break,True
ma_hardstop,RIIL.NS,2024-07-01,2024-07-22,3,-9.56,ma_break,True
fixed_52w,RITES.NS,2019-07-01,2020-06-29,52,16.21,closed_52w,True
ma_break,RITES.NS,2019-07-01,2020-03-16,37,16.86,ma_break,True
ma_2closes,RITES.NS,2019-07-01,2020-03-23,38,-10.66,ma_break,True
ma_buffer3,RITES.NS,2019-07-01,2020-03-23,38,-10.66,ma_break,True
ma_grace8,RITES.NS,2019-07-01,2020-03-16,37,16.86,ma_break,True
ma_hardstop,RITES.NS,2019-07-01,2020-03-16,37,16.86,ma_break,True
fixed_52w,RITES.NS,2021-10-25,2022-10-24,52,26.67,closed_52w,True
ma_break,RITES.NS,2021-10-25,2021-12-20,8,-14.41,ma_break,True
ma_2closes,RITES.NS,2021-10-25,2021-12-27,9,-16.99,ma_break,True
ma_buffer3,RITES.NS,2021-10-25,2021-12-27,9,-16.99,ma_break,True
ma_grace8,RITES.NS,2021-10-25,2021-12-27,9,-16.99,ma_break,True
ma_hardstop,RITES.NS,2021-10-25,2021-12-20,8,-14.41,ma_break,True
ma_break,RITES.NS,2022-03-28,2022-04-04,1,0.58,ma_break,True
ma_2closes,RITES.NS,2022-03-28,2022-04-11,2,1.24,ma_break,True
ma_buffer3,RITES.NS,2022-03-28,2022-05-16,7,-3.75,ma_break,True
ma_grace8,RITES.NS,2022-03-28,2022-05-30,9,-4.41,ma_break,True
ma_hardstop,RITES.NS,2022-03-28,2022-04-04,1,0.58,ma_break,True
ma_break,RITES.NS,2022-04-18,2022-05-09,3,-6.95,ma_break,True
ma_2closes,RITES.NS,2022-04-18,2022-05-16,4,-8.44,ma_break,True
ma_hardstop,RITES.NS,2022-04-18,2022-05-09,3,-6.95,ma_break,True
ma_break,RITES.NS,2022-07-25,2023-04-17,38,42.67,ma_break,True
ma_2closes,RITES.NS,2022-07-25,2023-04-24,39,43.56,ma_break,True
ma_buffer3,RITES.NS,2022-07-25,2024-08-19,108,184.41,ma_break,True
ma_grace8,RITES.NS,2022-07-25,2023-04-17,38,42.67,ma_break,True
ma_hardstop,RITES.NS,2022-07-25,2023-04-17,38,42.67,ma_break,True
fixed_52w,RITES.NS,2024-08-05,2025-08-04,52,-28.71,closed_52w,True
ma_break,RITES.NS,2024-08-05,2024-08-12,1,-3.3,ma_break,True
ma_2closes,RITES.NS,2024-08-05,2024-08-19,2,-6.68,ma_break,True
ma_grace8,RITES.NS,2024-08-05,2024-10-07,9,-9.22,ma_break,True
ma_hardstop,RITES.NS,2024-08-05,2024-08-12,1,-3.3,ma_break,True
ma_break,RITES.NS,2024-09-23,2024-10-07,2,-15.34,ma_break,True
ma_2closes,RITES.NS,2024-09-23,2024-10-14,3,-16.54,ma_break,True
ma_buffer3,RITES.NS,2024-09-23,2024-10-07,2,-15.34,ma_break,True
ma_hardstop,RITES.NS,2024-09-23,2024-10-07,2,-15.34,ma_break,True
ma_break,RITES.NS,2025-06-09,2025-08-11,9,-18.89,ma_break,True
ma_2closes,RITES.NS,2025-06-09,2025-10-27,20,-17.87,ma_break,True
ma_buffer3,RITES.NS,2025-06-09,2025-10-27,20,-17.87,ma_break,True
ma_grace8,RITES.NS,2025-06-09,2025-08-11,9,-18.89,ma_break,True
ma_hardstop,RITES.NS,2025-06-09,2025-08-11,9,-18.89,ma_break,True
fixed_52w,RITES.NS,2025-09-22,2026-08-10,46,-16.25,data_end,False
ma_break,RITES.NS,2025-09-22,2025-09-29,1,-7.73,ma_break,True
ma_grace8,RITES.NS,2025-09-22,2025-11-24,9,-7.91,ma_break,True
ma_hardstop,RITES.NS,2025-09-22,2025-09-29,1,-7.73,ma_break,True
ma_break,RITES.NS,2026-07-13,2026-08-10,4,-2.94,still_open,False
ma_2closes,RITES.NS,2026-07-13,2026-08-10,4,-2.94,still_open,False
ma_buffer3,RITES.NS,2026-07-13,2026-08-10,4,-2.94,still_open,False
ma_grace8,RITES.NS,2026-07-13,2026-08-10,4,-2.94,still_open,False
ma_hardstop,RITES.NS,2026-07-13,2026-08-10,4,-2.94,still_open,False
fixed_52w,RKFORGE.NS,2022-08-08,2023-08-07,52,204.51,closed_52w,True
ma_break,RKFORGE.NS,2022-08-08,2024-03-18,84,225.44,ma_break,True
ma_2closes,RKFORGE.NS,2022-08-08,2024-03-25,85,257.93,ma_break,True
ma_buffer3,RKFORGE.NS,2022-08-08,2024-03-18,84,225.44,ma_break,True
ma_grace8,RKFORGE.NS,2022-08-08,2024-03-18,84,225.44,ma_break,True
ma_hardstop,RKFORGE.NS,2022-08-08,2024-03-18,84,225.44,ma_break,True
fixed_52w,RKFORGE.NS,2024-06-24,2025-06-23,52,-25.39,closed_52w,True
ma_break,RKFORGE.NS,2024-06-24,2024-12-23,26,-0.75,ma_break,True
ma_2closes,RKFORGE.NS,2024-06-24,2024-12-30,27,3.67,ma_break,True
ma_buffer3,RKFORGE.NS,2024-06-24,2024-12-23,26,-0.75,ma_break,True
ma_grace8,RKFORGE.NS,2024-06-24,2024-12-23,26,-0.75,ma_break,True
ma_hardstop,RKFORGE.NS,2024-06-24,2024-12-23,26,-0.75,ma_break,True
fixed_52w,RKFORGE.NS,2026-03-16,2026-08-10,21,30.97,data_end,False
ma_break,RKFORGE.NS,2026-03-16,2026-03-23,1,-11.29,ma_break,True
ma_2closes,RKFORGE.NS,2026-03-16,2026-03-30,2,-14.06,ma_break,True
ma_buffer3,RKFORGE.NS,2026-03-16,2026-03-23,1,-11.29,ma_break,True
ma_grace8,RKFORGE.NS,2026-03-16,2026-08-10,21,30.97,still_open,False
ma_hardstop,RKFORGE.NS,2026-03-16,2026-03-23,1,-11.29,ma_break,True
ma_break,RKFORGE.NS,2026-04-27,2026-08-10,15,33.35,still_open,False
ma_2closes,RKFORGE.NS,2026-04-27,2026-08-10,15,33.35,still_open,False
ma_buffer3,RKFORGE.NS,2026-04-27,2026-08-10,15,33.35,still_open,False
ma_hardstop,RKFORGE.NS,2026-04-27,2026-08-10,15,33.35,still_open,False
fixed_52w,RML.NS,2024-02-19,2025-02-17,52,-17.98,closed_52w,True
ma_break,RML.NS,2024-02-19,2024-03-04,2,-4.86,ma_break,True
ma_2closes,RML.NS,2024-02-19,2024-03-11,3,-11.07,ma_break,True
ma_buffer3,RML.NS,2024-02-19,2024-03-04,2,-4.86,ma_break,True
ma_grace8,RML.NS,2024-02-19,2024-06-03,15,0.26,ma_break,True
ma_hardstop,RML.NS,2024-02-19,2024-03-04,2,-4.86,ma_break,True
ma_break,RML.NS,2024-04-22,2024-06-03,6,-4.88,ma_break,True
ma_2closes,RML.NS,2024-04-22,2024-11-04,28,11.48,ma_break,True
ma_buffer3,RML.NS,2024-04-22,2024-10-28,27,5.73,ma_break,True
ma_hardstop,RML.NS,2024-04-22,2024-06-03,6,-4.88,ma_break,True
ma_break,RML.NS,2024-06-17,2024-10-28,19,0.17,ma_break,True
ma_grace8,RML.NS,2024-06-17,2024-10-28,19,0.17,ma_break,True
ma_hardstop,RML.NS,2024-06-17,2024-10-28,19,0.17,ma_break,True
fixed_52w,RML.NS,2025-06-02,2026-06-01,52,0.83,closed_52w,True
ma_break,RML.NS,2025-06-02,2025-11-03,22,-8.42,ma_break,True
ma_2closes,RML.NS,2025-06-02,2025-11-24,25,-12.51,ma_break,True
ma_buffer3,RML.NS,2025-06-02,2025-11-24,25,-12.51,ma_break,True
ma_grace8,RML.NS,2025-06-02,2025-11-03,22,-8.42,ma_break,True
ma_hardstop,RML.NS,2025-06-02,2025-11-03,22,-8.42,ma_break,True
ma_break,RML.NS,2025-11-10,2025-11-17,1,-3.13,ma_break,True
ma_grace8,RML.NS,2025-11-10,2026-01-12,9,-4.61,ma_break,True
ma_hardstop,RML.NS,2025-11-10,2025-11-17,1,-3.13,ma_break,True
ma_break,RML.NS,2026-01-05,2026-01-12,1,-6.05,ma_break,True
ma_2closes,RML.NS,2026-01-05,2026-01-19,2,-8.64,ma_break,True
ma_buffer3,RML.NS,2026-01-05,2026-01-12,1,-6.05,ma_break,True
ma_hardstop,RML.NS,2026-01-05,2026-01-12,1,-6.05,ma_break,True
ma_break,RML.NS,2026-02-09,2026-03-16,5,-7.68,ma_break,True
ma_2closes,RML.NS,2026-02-09,2026-03-23,6,-15.44,ma_break,True
ma_buffer3,RML.NS,2026-02-09,2026-03-16,5,-7.68,ma_break,True
ma_grace8,RML.NS,2026-02-09,2026-04-13,9,-12.34,ma_break,True
ma_hardstop,RML.NS,2026-02-09,2026-03-16,5,-7.68,ma_break,True
ma_break,RML.NS,2026-05-04,2026-08-10,14,37.09,still_open,False
ma_2closes,RML.NS,2026-05-04,2026-08-10,14,37.09,still_open,False
ma_buffer3,RML.NS,2026-05-04,2026-08-10,14,37.09,still_open,False
ma_grace8,RML.NS,2026-05-04,2026-08-10,14,37.09,still_open,False
ma_hardstop,RML.NS,2026-05-04,2026-08-10,14,37.09,still_open,False
fixed_52w,ROLEXRINGS.NS,2022-08-08,2023-08-07,52,19.68,closed_52w,True
ma_break,ROLEXRINGS.NS,2022-08-08,2022-12-26,20,-1.83,ma_break,True
ma_2closes,ROLEXRINGS.NS,2022-08-08,2023-01-02,21,1.51,ma_break,True
ma_buffer3,ROLEXRINGS.NS,2022-08-08,2022-12-26,20,-1.83,ma_break,True
ma_grace8,ROLEXRINGS.NS,2022-08-08,2022-12-26,20,-1.83,ma_break,True
ma_hardstop,ROLEXRINGS.NS,2022-08-08,2022-12-26,20,-1.83,ma_break,True
ma_break,ROLEXRINGS.NS,2023-05-15,2024-02-05,38,14.73,ma_break,True
ma_2closes,ROLEXRINGS.NS,2023-05-15,2024-02-12,39,9.01,ma_break,True
ma_buffer3,ROLEXRINGS.NS,2023-05-15,2024-02-12,39,9.01,ma_break,True
ma_grace8,ROLEXRINGS.NS,2023-05-15,2024-02-05,38,14.73,ma_break,True
ma_hardstop,ROLEXRINGS.NS,2023-05-15,2024-02-05,38,14.73,ma_break,True
fixed_52w,ROLEXRINGS.NS,2023-12-25,2024-12-23,52,-21.05,closed_52w,True
ma_break,ROLEXRINGS.NS,2024-06-17,2024-10-28,19,-16.34,ma_break,True
ma_2closes,ROLEXRINGS.NS,2024-06-17,2024-11-04,20,-13.32,ma_break,True
ma_buffer3,ROLEXRINGS.NS,2024-06-17,2024-10-28,19,-16.34,ma_break,True
ma_grace8,ROLEXRINGS.NS,2024-06-17,2024-10-28,19,-16.34,ma_break,True
ma_hardstop,ROLEXRINGS.NS,2024-06-17,2024-10-28,19,-16.34,ma_break,True
fixed_52w,ROLEXRINGS.NS,2026-02-23,2026-08-10,24,24.3,data_end,False
ma_break,ROLEXRINGS.NS,2026-02-23,2026-03-09,2,-15.84,ma_break,True
ma_2closes,ROLEXRINGS.NS,2026-02-23,2026-03-16,3,-18.87,ma_break,True
ma_buffer3,ROLEXRINGS.NS,2026-02-23,2026-03-09,2,-15.84,ma_break,True
ma_grace8,ROLEXRINGS.NS,2026-02-23,2026-08-10,24,24.3,still_open,False
ma_hardstop,ROLEXRINGS.NS,2026-02-23,2026-03-09,2,-15.84,ma_break,True
ma_break,ROLEXRINGS.NS,2026-04-13,2026-08-10,17,34.28,still_open,False
ma_2closes,ROLEXRINGS.NS,2026-04-13,2026-08-10,17,34.28,still_open,False
ma_buffer3,ROLEXRINGS.NS,2026-04-13,2026-08-10,17,34.28,still_open,False
ma_hardstop,ROLEXRINGS.NS,2026-04-13,2026-08-10,17,34.28,still_open,False
fixed_52w,ROSSARI.NS,2021-07-19,2022-07-18,52,-28.41,closed_52w,True
ma_break,ROSSARI.NS,2021-07-19,2021-11-29,19,9.44,ma_break,True
ma_2closes,ROSSARI.NS,2021-07-19,2021-12-06,20,10.2,ma_break,True
ma_buffer3,ROSSARI.NS,2021-07-19,2021-12-20,22,8.6,ma_break,True
ma_grace8,ROSSARI.NS,2021-07-19,2021-11-29,19,9.44,ma_break,True
ma_hardstop,ROSSARI.NS,2021-07-19,2021-11-29,19,9.44,ma_break,True
fixed_52w,ROSSARI.NS,2023-06-12,2024-06-10,52,-9.7,closed_52w,True
ma_break,ROSSARI.NS,2023-06-12,2023-10-30,20,-11.38,ma_break,True
ma_2closes,ROSSARI.NS,2023-06-12,2023-11-06,21,-15.72,ma_break,True
ma_buffer3,ROSSARI.NS,2023-06-12,2023-10-30,20,-11.38,ma_break,True
ma_grace8,ROSSARI.NS,2023-06-12,2023-10-30,20,-11.38,ma_break,True
ma_hardstop,ROSSARI.NS,2023-06-12,2023-10-30,20,-11.38,ma_break,True
fixed_52w,ROSSARI.NS,2024-08-05,2025-08-04,52,-28.2,closed_52w,True
ma_break,ROSSARI.NS,2024-08-05,2024-10-28,12,-16.77,ma_break,True
ma_2closes,ROSSARI.NS,2024-08-05,2024-11-18,15,-12.26,ma_break,True
ma_buffer3,ROSSARI.NS,2024-08-05,2024-10-28,12,-16.77,ma_break,True
ma_grace8,ROSSARI.NS,2024-08-05,2024-10-28,12,-16.77,ma_break,True
ma_hardstop,ROSSARI.NS,2024-08-05,2024-10-28,12,-16.77,ma_break,True
fixed_52w,ROSSARI.NS,2026-06-22,2026-08-10,7,-10.54,data_end,False
ma_break,ROSSARI.NS,2026-06-22,2026-07-27,5,-12.53,ma_break,True
ma_2closes,ROSSARI.NS,2026-06-22,2026-08-10,7,-10.54,still_open,False
ma_buffer3,ROSSARI.NS,2026-06-22,2026-07-27,5,-12.53,ma_break,True
ma_grace8,ROSSARI.NS,2026-06-22,2026-08-10,7,-10.54,still_open,False
ma_hardstop,ROSSARI.NS,2026-06-22,2026-07-27,5,-12.53,ma_break,True
fixed_52w,ROSSELLIND.NS,2024-07-01,2025-06-30,52,-87.64,closed_52w,True
ma_break,ROSSELLIND.NS,2024-07-01,2024-09-23,12,-71.81,ma_break,True
ma_2closes,ROSSELLIND.NS,2024-07-01,2024-09-30,13,-78.24,ma_break,True
ma_buffer3,ROSSELLIND.NS,2024-07-01,2024-09-23,12,-71.81,ma_break,True
ma_grace8,ROSSELLIND.NS,2024-07-01,2024-09-23,12,-71.81,ma_break,True
ma_hardstop,ROSSELLIND.NS,2024-07-01,2024-09-23,12,-71.81,hard_stop,True
fixed_52w,ROSSTECH.NS,2025-12-08,2026-08-10,35,48.85,data_end,False
ma_break,ROSSTECH.NS,2025-12-08,2026-01-12,5,-21.1,ma_break,True
ma_2closes,ROSSTECH.NS,2025-12-08,2026-01-19,6,-16.24,ma_break,True
ma_buffer3,ROSSTECH.NS,2025-12-08,2026-01-12,5,-21.1,ma_break,True
ma_grace8,ROSSTECH.NS,2025-12-08,2026-02-23,11,-3.27,ma_break,True
ma_hardstop,ROSSTECH.NS,2025-12-08,2026-01-12,5,-21.1,hard_stop,True
fixed_52w,ROUTE.NS,2021-09-20,2022-09-19,52,-32.34,closed_52w,True
ma_break,ROUTE.NS,2021-09-20,2021-11-29,10,-12.33,ma_break,True
ma_2closes,ROUTE.NS,2021-09-20,2021-12-06,11,-9.77,ma_break,True
ma_buffer3,ROUTE.NS,2021-09-20,2021-11-29,10,-12.33,ma_break,True
ma_grace8,ROUTE.NS,2021-09-20,2021-11-29,10,-12.33,ma_break,True
ma_hardstop,ROUTE.NS,2021-09-20,2021-11-29,10,-12.33,ma_break,True
fixed_52w,ROUTE.NS,2023-04-03,2024-04-01,52,18.69,closed_52w,True
ma_break,ROUTE.NS,2023-04-03,2023-04-10,1,-6.31,ma_break,True
ma_2closes,ROUTE.NS,2023-04-03,2023-04-17,2,-7.78,ma_break,True
ma_buffer3,ROUTE.NS,2023-04-03,2024-05-06,57,13.04,ma_break,True
ma_grace8,ROUTE.NS,2023-04-03,2024-03-18,50,15.18,ma_break,True
ma_hardstop,ROUTE.NS,2023-04-03,2023-04-10,1,-6.31,ma_break,True
ma_break,ROUTE.NS,2023-05-22,2024-03-18,43,9.54,ma_break,True
ma_2closes,ROUTE.NS,2023-05-22,2024-04-29,49,7.63,ma_break,True
ma_hardstop,ROUTE.NS,2023-05-22,2024-03-18,43,9.54,ma_break,True
fixed_52w,ROUTE.NS,2024-07-01,2025-06-30,52,-43.7,closed_52w,True
ma_break,ROUTE.NS,2024-07-01,2024-08-19,7,-15.39,ma_break,True
ma_2closes,ROUTE.NS,2024-07-01,2024-10-07,14,-14.45,ma_break,True
ma_buffer3,ROUTE.NS,2024-07-01,2024-08-19,7,-15.39,ma_break,True
ma_grace8,ROUTE.NS,2024-07-01,2024-09-02,9,-12.37,ma_break,True
ma_hardstop,ROUTE.NS,2024-07-01,2024-08-19,7,-15.39,ma_break,True
fixed_52w,RPEL.NS,2025-09-08,2026-08-10,48,116.96,data_end,False
ma_break,RPEL.NS,2025-09-08,2026-01-26,20,4.85,ma_break,True
ma_2closes,RPEL.NS,2025-09-08,2026-02-02,21,11.31,ma_break,True
ma_buffer3,RPEL.NS,2025-09-08,2026-01-26,20,4.85,ma_break,True
ma_grace8,RPEL.NS,2025-09-08,2026-01-26,20,4.85,ma_break,True
ma_hardstop,RPEL.NS,2025-09-08,2026-01-26,20,4.85,ma_break,True
ma_break,RPEL.NS,2026-05-11,2026-08-10,13,82.75,still_open,False
ma_2closes,RPEL.NS,2026-05-11,2026-08-10,13,82.75,still_open,False
ma_buffer3,RPEL.NS,2026-05-11,2026-08-10,13,82.75,still_open,False
ma_grace8,RPEL.NS,2026-05-11,2026-08-10,13,82.75,still_open,False
ma_hardstop,RPEL.NS,2026-05-11,2026-08-10,13,82.75,still_open,False
fixed_52w,RPGLIFE.NS,2024-06-24,2025-06-23,52,56.05,closed_52w,True
ma_break,RPGLIFE.NS,2024-06-24,2024-11-25,22,29.69,ma_break,True
ma_2closes,RPGLIFE.NS,2024-06-24,2025-01-20,30,35.02,ma_break,True
ma_buffer3,RPGLIFE.NS,2024-06-24,2025-01-20,30,35.02,ma_break,True
ma_grace8,RPGLIFE.NS,2024-06-24,2024-11-25,22,29.69,ma_break,True
ma_hardstop,RPGLIFE.NS,2024-06-24,2024-11-25,22,29.69,ma_break,True
ma_break,RPGLIFE.NS,2025-06-16,2025-10-06,16,-3.48,ma_break,True
ma_2closes,RPGLIFE.NS,2025-06-16,2025-11-24,23,-4.42,ma_break,True
ma_buffer3,RPGLIFE.NS,2025-06-16,2025-12-08,25,-6.5,ma_break,True
ma_grace8,RPGLIFE.NS,2025-06-16,2025-10-06,16,-3.48,ma_break,True
ma_hardstop,RPGLIFE.NS,2025-06-16,2025-10-06,16,-3.48,ma_break,True
fixed_52w,RPGLIFE.NS,2025-06-30,2026-06-29,52,-0.13,closed_52w,True
ma_break,RPGLIFE.NS,2025-11-03,2025-11-17,2,-5.28,ma_break,True
ma_grace8,RPGLIFE.NS,2025-11-03,2026-01-05,9,-4.9,ma_break,True
ma_hardstop,RPGLIFE.NS,2025-11-03,2025-11-17,2,-5.28,ma_break,True
ma_break,RPGLIFE.NS,2026-05-04,2026-08-10,14,21.13,still_open,False
ma_2closes,RPGLIFE.NS,2026-05-04,2026-08-10,14,21.13,still_open,False
ma_buffer3,RPGLIFE.NS,2026-05-04,2026-08-10,14,21.13,still_open,False
ma_grace8,RPGLIFE.NS,2026-05-04,2026-08-10,14,21.13,still_open,False
ma_hardstop,RPGLIFE.NS,2026-05-04,2026-08-10,14,21.13,still_open,False
fixed_52w,RPOWER.NS,2018-01-01,2018-12-31,52,-45.98,closed_52w,True
ma_break,RPOWER.NS,2018-01-01,2018-02-05,5,-22.7,ma_break,True
ma_2closes,RPOWER.NS,2018-01-01,2018-03-19,11,-23.29,ma_break,True
ma_buffer3,RPOWER.NS,2018-01-01,2018-03-12,10,-24.56,ma_break,True
ma_grace8,RPOWER.NS,2018-01-01,2018-03-12,10,-24.56,ma_break,True
ma_hardstop,RPOWER.NS,2018-01-01,2018-02-05,5,-22.7,ma_break,True
fixed_52w,RPOWER.NS,2022-09-05,2023-09-04,52,-2.16,closed_52w,True
ma_break,RPOWER.NS,2022-09-05,2022-12-26,16,-39.28,ma_break,True
ma_2closes,RPOWER.NS,2022-09-05,2023-01-02,17,-33.25,ma_break,True
ma_buffer3,RPOWER.NS,2022-09-05,2022-12-26,16,-39.28,ma_break,True
ma_grace8,RPOWER.NS,2022-09-05,2022-12-26,16,-39.28,ma_break,True
ma_hardstop,RPOWER.NS,2022-09-05,2022-09-26,3,-23.73,hard_stop,True
fixed_52w,RPOWER.NS,2024-07-29,2025-07-28,52,64.8,closed_52w,True
ma_break,RPOWER.NS,2024-07-29,2025-02-17,29,22.28,ma_break,True
ma_2closes,RPOWER.NS,2024-07-29,2025-02-24,30,22.97,ma_break,True
ma_buffer3,RPOWER.NS,2024-07-29,2025-02-17,29,22.28,ma_break,True
ma_grace8,RPOWER.NS,2024-07-29,2025-02-17,29,22.28,ma_break,True
ma_hardstop,RPOWER.NS,2024-07-29,2025-02-17,29,22.28,ma_break,True
fixed_52w,RPOWER.NS,2025-08-25,2026-08-10,50,-51.0,data_end,False
ma_break,RPOWER.NS,2025-08-25,2025-09-01,1,-4.83,ma_break,True
ma_2closes,RPOWER.NS,2025-08-25,2025-09-08,2,0.75,ma_break,True
ma_buffer3,RPOWER.NS,2025-08-25,2025-09-01,1,-4.83,ma_break,True
ma_grace8,RPOWER.NS,2025-08-25,2025-10-27,9,-3.43,ma_break,True
ma_hardstop,RPOWER.NS,2025-08-25,2025-09-01,1,-4.83,ma_break,True
fixed_52w,RPSGVENT.NS,2023-08-14,2024-08-12,52,29.41,closed_52w,True
ma_break,RPSGVENT.NS,2023-08-14,2024-03-18,31,5.49,ma_break,True
ma_2closes,RPSGVENT.NS,2023-08-14,2024-03-25,32,8.87,ma_break,True
ma_buffer3,RPSGVENT.NS,2023-08-14,2024-03-18,31,5.49,ma_break,True
ma_grace8,RPSGVENT.NS,2023-08-14,2024-03-18,31,5.49,ma_break,True
ma_hardstop,RPSGVENT.NS,2023-08-14,2024-03-18,31,5.49,ma_break,True
ma_break,RPSGVENT.NS,2024-04-08,2024-05-13,5,-10.2,ma_break,True
ma_2closes,RPSGVENT.NS,2024-04-08,2024-06-03,8,-6.05,ma_break,True
ma_buffer3,RPSGVENT.NS,2024-04-08,2024-05-13,5,-10.2,ma_break,True
ma_grace8,RPSGVENT.NS,2024-04-08,2024-06-10,9,-5.35,ma_break,True
ma_hardstop,RPSGVENT.NS,2024-04-08,2024-05-13,5,-10.2,ma_break,True
ma_break,RPSGVENT.NS,2024-05-20,2024-05-27,1,-3.65,ma_break,True
ma_buffer3,RPSGVENT.NS,2024-05-20,2024-05-27,1,-3.65,ma_break,True
ma_hardstop,RPSGVENT.NS,2024-05-20,2024-05-27,1,-3.65,ma_break,True
ma_break,RPSGVENT.NS,2024-08-05,2025-01-27,25,17.0,ma_break,True
ma_2closes,RPSGVENT.NS,2024-08-05,2025-02-03,26,13.61,ma_break,True
ma_buffer3,RPSGVENT.NS,2024-08-05,2025-01-27,25,17.0,ma_break,True
ma_grace8,RPSGVENT.NS,2024-08-05,2025-01-27,25,17.0,ma_break,True
ma_hardstop,RPSGVENT.NS,2024-08-05,2025-01-27,25,17.0,ma_break,True
fixed_52w,RPSGVENT.NS,2024-08-19,2025-08-18,52,14.88,closed_52w,True
ma_break,RPSGVENT.NS,2025-07-28,2025-08-11,2,-11.68,ma_break,True
ma_2closes,RPSGVENT.NS,2025-07-28,2025-10-06,10,-14.28,ma_break,True
ma_buffer3,RPSGVENT.NS,2025-07-28,2025-09-29,9,-15.79,ma_break,True
ma_grace8,RPSGVENT.NS,2025-07-28,2025-09-29,9,-15.79,ma_break,True
ma_hardstop,RPSGVENT.NS,2025-07-28,2025-08-11,2,-11.68,ma_break,True
fixed_52w,RPSGVENT.NS,2026-03-30,2026-08-10,19,14.03,data_end,False
ma_break,RPSGVENT.NS,2026-03-30,2026-08-10,19,14.03,still_open,False
ma_2closes,RPSGVENT.NS,2026-03-30,2026-08-10,19,14.03,still_open,False
ma_buffer3,RPSGVENT.NS,2026-03-30,2026-08-10,19,14.03,still_open,False
ma_grace8,RPSGVENT.NS,2026-03-30,2026-08-10,19,14.03,still_open,False
ma_hardstop,RPSGVENT.NS,2026-03-30,2026-08-10,19,14.03,still_open,False
fixed_52w,RPTECH.NS,2025-10-13,2026-08-10,43,138.65,data_end,False
ma_break,RPTECH.NS,2025-10-13,2026-08-10,43,138.65,still_open,False
ma_2closes,RPTECH.NS,2025-10-13,2026-08-10,43,138.65,still_open,False
ma_buffer3,RPTECH.NS,2025-10-13,2026-08-10,43,138.65,still_open,False
ma_grace8,RPTECH.NS,2025-10-13,2026-08-10,43,138.65,still_open,False
ma_hardstop,RPTECH.NS,2025-10-13,2026-08-10,43,138.65,still_open,False
fixed_52w,RRKABEL.NS,2025-07-21,2026-07-20,52,69.9,closed_52w,True
ma_break,RRKABEL.NS,2025-07-21,2025-09-01,6,-20.87,ma_break,True
ma_2closes,RRKABEL.NS,2025-07-21,2026-04-06,37,-9.08,ma_break,True
ma_buffer3,RRKABEL.NS,2025-07-21,2026-03-30,36,-11.79,ma_break,True
ma_grace8,RRKABEL.NS,2025-07-21,2026-03-16,34,-9.13,ma_break,True
ma_hardstop,RRKABEL.NS,2025-07-21,2025-09-01,6,-20.87,hard_stop,True
ma_break,RRKABEL.NS,2025-11-03,2026-03-16,19,-9.54,ma_break,True
ma_hardstop,RRKABEL.NS,2025-11-03,2026-03-16,19,-9.54,ma_break,True
fixed_52w,RSYSTEMS.NS,2022-12-12,2023-12-11,52,98.58,closed_52w,True
ma_break,RSYSTEMS.NS,2022-12-12,2023-01-16,5,-9.92,ma_break,True
ma_2closes,RSYSTEMS.NS,2022-12-12,2023-05-15,22,-6.3,ma_break,True
ma_buffer3,RSYSTEMS.NS,2022-12-12,2024-02-19,62,80.63,ma_break,True
