ticker,signal_date,entry_date,ret_pct,win,idx_above_40wma,idx_off_52wk_high,idx_13wk_ret,idx_52wk_ret,idx_weeks_above_40wma,breadth,mrs,pct_above_ma30,ma30_slope_pct,pct_off_52wk_high,pct_above_52wk_low,vol_surge_x,prior_52wk_ret,weeks_above_ma30,mcap_cr,price,candle_bullish,candle_body_pct,candle_range_pct,range_expansion_x,close_position,body_share_of_range,gap_pct,weeks_listed,listing_censored,ma_break_week
LTM.NS,2023-02-20,2023-02-27,10.78,False,True,-6.58,-5.66,4.85,31,40,0.222,5.57,1.25,-21.09,22.85,1.12,-14.06,3,135408.0,4615.92,False,-0.1,4.15,0.66,0.484,0.024,0.0,344,False,7
LTM.NS,2024-08-26,2024-09-02,-14.1,False,True,0.0,12.01,29.85,71,69,0.034,18.84,0.04,-1.33,34.8,2.66,17.57,10,175322.0,5976.55,True,8.76,9.72,2.02,0.922,0.903,0.33,423,False,16
LTTS.NS,2017-11-06,2017-11-13,65.89,True,True,-1.25,6.29,24.41,44,66,0.514,19.45,1.2,0.0,28.6,3.59,17.98,11,8414.0,822.4,True,7.64,16.97,4.58,0.761,0.472,0.02,59,False,32
LTTS.NS,2019-04-01,2019-04-08,-26.74,False,True,-0.12,8.75,12.92,5,44,0.067,1.48,-1.07,-8.28,36.45,1.02,33.32,1,15011.0,1467.11,True,1.75,5.11,0.78,0.546,0.346,0.56,132,False,14
LTTS.NS,2020-07-27,2020-08-03,148.49,True,True,-10.35,12.31,0.69,3,43,0.366,9.91,-0.42,-12.41,42.89,1.43,3.54,4,14434.0,1410.77,True,4.99,8.9,0.82,0.851,0.575,0.0,201,False,-1
LTTS.NS,2023-04-24,2023-05-01,22.28,False,True,-3.38,2.62,5.63,1,62,0.22,4.0,0.11,-11.94,27.61,2.46,-6.88,1,36890.0,3605.61,True,11.07,14.77,2.11,0.803,0.755,0.36,344,False,51
LTTS.NS,2024-08-26,2024-09-02,-27.64,False,True,0.0,12.01,29.85,71,69,0.017,12.26,-0.22,-0.89,37.8,1.35,29.83,3,56892.0,5560.59,True,3.55,9.99,1.72,0.479,0.36,1.06,414,False,4
LUMAXIND.NS,2024-08-19,2024-08-26,47.97,False,True,-0.05,8.13,28.85,70,91,0.015,10.13,1.77,-2.91,32.33,2.51,29.13,22,2577.0,2781.98,True,6.29,11.54,1.41,0.735,0.556,0.34,500,True,4
LUMAXTECH.NS,2024-01-29,2024-02-05,44.21,False,True,-0.19,13.64,22.4,41,31,0.122,4.01,1.27,-5.55,80.14,2.18,73.8,1,2684.0,386.3,True,7.13,14.52,2.3,0.54,0.494,-0.0,471,True,37
LUMAXTECH.NS,2025-05-05,2025-05-12,184.63,True,True,-8.29,1.9,8.85,3,38,0.403,3.19,-0.63,-14.58,19.22,1.42,21.14,1,3913.0,563.27,True,9.61,14.79,1.43,0.773,0.661,0.89,537,True,-1
LUPIN.NS,2018-09-03,2018-09-10,-20.61,False,True,-0.78,7.63,16.65,23,26,0.167,16.96,0.65,-9.11,31.43,1.6,-0.48,4,41576.0,915.52,True,2.45,7.54,1.13,0.951,0.339,0.54,189,True,10
LUPIN.NS,2020-04-06,2020-04-13,31.88,False,False,-26.23,-25.66,-21.74,0,2,3.32,9.66,-1.73,-8.67,44.16,2.92,-4.5,1,34463.0,758.89,True,20.48,21.67,2.59,0.945,0.945,-0.0,272,True,28
LUPIN.NS,2021-05-03,2021-05-10,-43.32,False,True,-2.24,-0.68,60.22,43,36,0.264,18.43,0.85,0.0,43.07,3.27,44.23,6,52529.0,1156.7,True,12.04,18.25,2.71,0.768,0.671,-0.14,328,True,13
LUPIN.NS,2022-12-19,2022-12-26,74.4,True,True,-4.76,2.77,4.72,22,30,0.176,11.86,1.83,-20.0,27.42,1.42,-15.18,13,33615.0,740.2,True,4.24,9.87,1.65,0.547,0.434,-0.45,413,True,7
LUXIND.NS,2019-11-11,2019-11-18,17.4,False,True,-0.23,7.67,11.36,5,27,0.081,10.87,-1.51,-12.21,30.31,1.37,-13.63,5,3828.0,1295.81,True,10.73,20.05,2.89,0.569,0.538,-0.09,206,False,16
LUXIND.NS,2021-01-25,2021-02-01,86.98,True,True,-5.54,17.11,13.98,29,63,0.501,13.72,5.06,-3.35,85.58,0.62,13.99,26,4799.0,1624.28,True,1.78,4.09,0.69,0.825,0.441,0.49,269,False,45
LUXIND.NS,2024-05-13,2024-05-20,0.31,False,True,-0.24,1.93,23.42,56,62,0.666,24.98,1.03,0.0,49.7,1.36,11.57,4,4740.0,1604.39,True,8.67,14.22,2.56,0.942,0.636,0.56,441,False,25
LXCHEM.NS,2023-09-04,2023-09-11,0.25,False,True,0.0,6.77,11.14,20,99,0.073,17.41,0.38,-15.75,38.63,1.94,-9.53,3,8583.0,306.2,True,2.41,6.66,1.17,0.364,0.362,1.04,128,False,6
LXCHEM.NS,2024-09-09,2024-09-16,-29.78,False,True,0.0,8.06,25.57,73,85,0.171,19.8,1.77,0.0,36.24,1.72,5.5,6,8670.0,309.29,True,0.53,6.86,0.91,0.287,0.079,0.5,181,False,5
M&M.NS,2017-12-11,2017-12-18,5.83,False,True,-1.14,2.46,26.95,49,32,0.303,8.61,1.0,0.0,27.82,1.99,26.8,6,81907.0,682.1,True,6.27,7.0,1.87,0.932,0.898,0.55,151,True,40
M&M.NS,2020-06-01,2020-06-08,67.05,True,False,-17.89,-7.71,-14.56,0,11,0.379,4.2,-4.3,-25.09,72.5,1.39,-23.77,1,54657.0,455.17,True,9.58,11.57,0.91,0.836,0.829,1.26,280,True,46
M&M.NS,2021-11-08,2021-11-15,32.29,False,True,-1.29,9.52,42.32,70,57,0.083,17.32,1.69,0.0,33.4,2.71,50.21,7,107510.0,895.33,True,6.81,9.97,2.08,0.98,0.702,0.59,355,True,5
M&M.NS,2023-05-29,2023-06-05,113.61,True,True,-0.87,5.34,11.76,6,82,0.265,6.47,0.06,-3.36,35.83,1.72,31.74,2,155353.0,1293.75,True,1.51,4.01,0.98,0.835,0.383,3.09,436,True,-1
M&M.NS,2025-04-28,2025-05-05,13.54,False,True,-7.0,3.68,8.32,2,26,0.108,1.22,-0.97,-8.79,33.99,0.66,34.0,1,343893.0,2863.87,False,-0.06,4.08,0.55,0.297,0.014,1.91,536,True,38
M&MFIN.NS,2018-07-23,2018-07-30,-40.97,False,True,0.0,5.48,12.62,17,21,0.581,10.42,0.44,-0.48,27.12,2.02,29.65,3,38041.0,278.18,True,10.13,15.28,2.07,0.852,0.68,-0.0,183,True,3
M&MFIN.NS,2020-02-03,2020-02-10,-15.48,False,True,-2.06,1.6,10.55,17,60,0.511,18.77,-0.59,-7.17,34.14,1.5,1.67,4,29808.0,217.97,True,14.05,15.36,1.89,0.957,0.92,-0.7,263,True,3
M&MFIN.NS,2021-02-08,2021-02-15,-25.15,False,True,0.0,19.21,25.18,31,51,1.259,35.75,5.59,-11.63,164.19,1.5,-12.51,25,25234.0,184.52,True,14.78,16.93,1.8,0.909,0.877,1.16,316,True,10
M&MFIN.NS,2022-04-04,2022-04-11,49.62,False,True,-3.02,-0.16,19.88,4,54,0.082,5.65,0.51,-11.81,26.39,1.12,-8.81,2,21604.0,157.98,True,5.58,6.66,0.73,0.963,0.845,0.21,376,True,49
M&MFIN.NS,2024-09-02,2024-09-09,-14.76,False,True,-1.52,6.71,25.39,72,95,0.355,15.09,1.63,0.0,33.29,1.5,10.71,14,42699.0,312.24,True,3.01,5.62,0.94,0.648,0.538,1.05,502,True,4
MAHABANK.NS,2022-10-31,2022-11-07,95.44,True,True,-0.76,4.14,1.12,15,38,1.956,30.56,2.37,0.0,50.17,3.39,9.82,14,15151.0,20.07,True,8.59,15.75,2.51,0.873,0.571,0.96,406,True,19
MAHABANK.NS,2025-06-30,2025-07-07,50.09,True,True,-2.74,11.16,4.68,11,112,0.366,15.77,0.56,-12.51,30.43,2.34,-7.08,8,42098.0,55.78,True,5.29,7.67,1.19,0.69,0.69,0.55,545,True,-1
MAHLIFE.NS,2017-08-21,2017-08-28,7.75,False,True,-2.08,2.73,14.98,33,33,0.103,6.34,2.85,-9.78,34.27,0.3,6.96,23,2880.0,134.45,True,5.18,6.43,0.91,0.859,0.809,-0.0,135,True,9
MAHLIFE.NS,2019-09-02,2019-09-09,-38.55,False,False,-8.19,-7.79,-5.55,0,18,0.138,2.3,-0.36,-15.61,9.61,0.18,-14.99,1,2694.0,125.77,True,5.37,7.93,1.1,0.955,0.691,0.0,241,True,8
MAHLIFE.NS,2020-11-30,2020-12-07,131.56,True,True,0.0,16.98,11.22,21,79,0.272,39.24,6.59,-20.21,86.45,1.97,-12.67,16,2284.0,106.63,True,13.89,16.95,1.96,0.82,0.82,0.0,306,True,-1
MAHLIFE.NS,2023-05-29,2023-06-05,31.21,False,True,-0.87,5.34,11.76,6,82,0.558,19.95,0.06,-16.3,34.99,3.5,10.13,4,9366.0,437.19,True,8.06,11.11,1.78,0.843,0.734,2.15,436,True,40
MAHLOG.NS,2020-08-17,2020-08-24,107.57,True,True,-7.94,25.8,5.01,6,78,0.806,23.94,-4.67,-13.28,72.12,5.61,8.84,1,3593.0,362.51,True,26.31,29.51,2.41,0.955,0.905,0.8,145,False,-1
MAHLOG.NS,2024-01-01,2024-01-08,-20.06,False,True,-0.09,10.47,21.56,37,88,0.193,17.65,1.68,-7.55,27.41,4.03,-7.63,5,4365.0,440.48,True,15.2,16.92,3.07,0.928,0.902,0.24,321,False,4
MAHSCOOTER.NS,2020-11-16,2020-11-23,7.45,False,True,0.0,13.08,7.93,19,48,0.365,36.77,5.97,-19.23,107.52,1.33,-18.31,16,3895.0,3410.67,True,9.34,12.8,1.65,0.73,0.73,-1.88,304,True,20
MAHSEAMLES.NS,2018-10-08,2018-10-15,-18.73,False,False,-10.34,-4.96,3.0,0,19,0.072,1.46,-0.21,-14.06,9.31,1.7,0.63,1,2810.0,209.53,True,6.87,13.43,1.84,0.874,0.535,1.41,194,True,1
MAHSEAMLES.NS,2020-12-21,2020-12-28,51.78,True,True,-0.08,24.42,12.28,24,35,0.627,39.99,7.49,-20.52,77.3,1.94,-10.22,15,2103.0,156.85,False,-6.05,14.69,1.91,0.528,0.472,12.9,309,True,15
MAHSEAMLES.NS,2025-03-10,2025-03-17,-14.5,False,False,-14.45,-9.57,1.7,0,7,0.171,1.02,0.79,-27.35,16.07,0.34,-27.03,2,8740.0,651.75,True,1.59,7.75,0.75,0.842,0.215,-0.37,529,True,6
MAITHANALL.NS,2021-04-05,2021-04-12,113.04,True,True,-2.17,3.4,62.81,39,54,1.586,28.13,1.24,0.0,103.03,4.39,99.21,2,2014.0,693.87,True,23.63,29.26,2.97,0.873,0.82,1.1,324,True,31
MAITHANALL.NS,2023-01-16,2023-01-23,-4.1,False,True,-3.58,2.57,2.33,26,45,0.247,15.58,2.47,-25.83,39.53,1.63,12.07,4,3133.0,1079.38,True,6.61,13.42,2.16,0.85,0.515,0.5,417,True,3
MAITHANALL.NS,2024-04-22,2024-04-29,-24.65,False,True,-0.44,5.0,24.11,53,72,0.456,12.27,1.02,0.0,35.09,1.75,36.22,4,3451.0,1188.92,True,7.3,13.12,1.55,0.621,0.561,0.81,483,True,13
MAITHANALL.NS,2025-05-26,2025-06-02,-8.28,False,True,-5.46,11.87,9.85,6,164,0.229,10.78,-0.36,-11.8,27.06,3.85,-2.08,3,3132.0,1078.9,True,8.16,11.56,1.43,0.797,0.713,0.31,540,True,22
MANAPPURAM.NS,2017-08-28,2017-09-04,-5.28,False,True,-0.91,3.32,13.22,34,44,0.437,8.5,1.82,-1.33,71.91,1.51,21.05,2,8271.0,87.9,True,7.61,13.48,1.55,0.871,0.586,0.16,136,True,22
MANAPPURAM.NS,2019-01-21,2019-01-28,89.65,True,False,-7.7,7.48,-2.61,0,15,0.051,9.47,-0.61,-20.69,42.43,0.71,-14.85,5,8133.0,86.44,True,1.49,2.94,0.36,0.702,0.509,0.0,209,True,25
MANAPPURAM.NS,2020-09-07,2020-09-14,4.74,False,True,-7.19,14.96,3.51,9,17,0.086,11.89,-1.66,-15.65,70.18,0.9,27.32,14,13256.0,140.87,True,2.81,13.1,1.15,0.959,0.235,0.56,294,True,18
MANAPPURAM.NS,2021-10-25,2021-11-01,-48.89,False,True,-3.64,12.11,51.79,68,52,0.625,21.68,3.43,0.0,42.85,0.85,35.95,6,17809.0,189.27,True,3.38,11.44,1.6,0.857,0.314,0.65,353,True,3
MANAPPURAM.NS,2022-12-26,2023-01-02,54.1,True,True,-3.16,5.91,4.33,23,62,0.05,14.04,2.82,-29.27,36.54,0.88,-27.4,13,10284.0,109.29,True,7.3,10.02,1.47,0.874,0.738,0.09,414,True,7
MANAPPURAM.NS,2024-06-03,2024-06-10,59.63,True,True,0.0,3.54,25.46,59,56,0.137,1.92,3.22,-8.59,47.79,1.35,56.04,1,16419.0,174.5,True,2.73,15.18,1.55,0.964,0.2,3.94,489,True,16
MANGLMCEM.NS,2024-12-02,2024-12-09,-17.35,False,True,-5.73,-0.7,17.68,3,72,0.464,2.17,-0.33,-10.51,45.72,1.13,81.93,1,2483.0,909.47,True,3.61,10.54,1.15,0.445,0.346,-0.14,515,True,6
MANINDS.NS,2025-05-26,2025-06-02,41.4,False,True,-5.46,11.87,9.85,6,164,0.803,26.91,0.09,-19.62,76.34,2.54,5.06,3,2935.0,376.05,True,9.32,12.46,1.19,0.909,0.761,3.09,540,True,28
MANINFRA.NS,2022-08-29,2022-09-05,54.93,True,True,-4.36,5.76,1.25,6,90,0.39,3.48,-3.18,-20.63,101.9,2.08,113.71,1,3880.0,94.86,True,14.43,16.64,1.62,0.868,0.868,-4.7,397,True,2
MANINFRA.NS,2024-11-25,2024-12-02,-42.61,False,True,-7.82,-4.38,19.06,2,38,1.121,20.45,-1.1,0.0,35.74,7.54,16.85,1,9439.0,230.79,True,21.98,26.55,3.49,0.946,0.849,5.54,514,True,7
MANKIND.NS,2024-04-29,2024-05-06,3.5,False,True,-0.19,2.85,24.39,54,63,1.052,11.54,3.71,-2.28,74.89,0.35,,23,96393.0,2313.99,False,-3.74,4.99,0.68,0.086,0.783,1.52,51,False,2
MANKIND.NS,2025-05-12,2025-05-19,-4.16,False,True,-4.43,9.12,11.37,4,110,0.123,1.73,-0.95,-12.42,28.63,0.56,21.83,1,107128.0,2571.69,True,4.59,5.56,0.71,0.946,0.829,2.15,105,False,0
MANORAMA.NS,2023-06-19,2023-06-26,111.18,True,True,-0.85,10.15,18.89,9,81,2.362,31.87,4.96,-2.27,65.39,0.4,,9,2034.0,299.4,True,0.27,7.32,0.79,0.77,0.038,-0.38,51,False,25
MANYAVAR.NS,2023-06-12,2023-06-19,-18.19,False,True,0.0,10.09,23.1,8,102,0.193,8.8,-0.89,-7.17,40.9,0.79,41.03,4,32670.0,1329.93,True,6.13,8.93,1.21,0.865,0.697,0.0,69,False,1
MANYAVAR.NS,2024-09-23,2024-09-30,-48.62,False,True,0.0,9.03,33.31,75,42,0.21,26.88,4.11,-6.73,49.57,1.63,1.65,11,32830.0,1336.45,True,4.38,6.82,1.09,0.703,0.645,0.13,136,False,14
MAPMYINDIA.NS,2023-07-10,2023-07-17,54.79,True,True,0.0,9.74,21.9,12,38,0.945,28.14,1.2,-1.04,43.86,3.54,-0.92,6,7720.0,1415.54,True,17.3,23.05,3.95,0.822,0.761,-0.01,81,False,28
MAPMYINDIA.NS,2025-05-12,2025-05-19,-59.23,False,True,-4.43,9.12,11.37,4,110,0.494,21.27,-2.07,-16.91,32.44,3.04,3.27,4,11399.0,2089.97,True,8.54,15.24,2.51,0.768,0.577,5.25,177,False,6
MARATHON.NS,2024-02-19,2024-02-26,-16.08,False,True,0.0,12.22,27.18,44,45,1.198,11.57,2.92,-1.36,73.48,4.62,78.62,1,3117.0,467.31,True,17.88,29.5,2.91,0.653,0.613,1.51,386,False,7
MARATHON.NS,2025-06-09,2025-06-16,-33.26,False,True,-5.58,10.36,5.34,8,115,0.202,10.49,-1.38,-16.67,51.86,3.07,16.01,2,3924.0,588.27,True,3.65,12.19,1.05,0.546,0.308,1.39,454,False,16
MARICO.NS,2017-09-04,2017-09-11,7.67,False,True,-1.31,2.76,12.05,35,46,0.275,5.57,2.7,-2.15,33.54,1.03,12.19,31,36961.0,284.91,True,3.91,4.92,1.06,0.928,0.801,-0.43,137,True,2
MARICO.NS,2018-10-29,2018-11-05,12.4,False,False,-9.65,-7.11,0.96,0,27,0.534,0.55,-0.1,-10.73,14.67,1.7,9.67,1,38947.0,300.21,True,12.29,16.04,2.03,0.846,0.775,0.23,197,True,14
MARICO.NS,2020-05-11,2020-05-18,46.17,False,False,-26.03,-24.57,-19.9,0,5,1.388,0.09,-3.1,-17.6,25.02,1.1,-10.35,1,37737.0,290.89,True,4.91,8.22,0.96,0.775,0.605,0.48,277,True,-1
MARICO.NS,2021-05-17,2021-05-24,15.66,False,True,0.0,1.29,67.88,45,58,0.087,13.21,3.35,-3.13,43.6,0.92,47.97,54,55884.0,430.77,False,-3.13,5.06,1.09,0.091,0.641,0.0,330,True,28
MARICO.NS,2022-09-19,2022-09-26,4.11,False,True,-5.51,10.37,-2.95,9,49,0.434,6.18,0.57,-4.58,16.61,1.69,-0.82,1,67200.0,518.0,True,6.31,9.62,1.85,0.766,0.663,0.4,400,True,2
MARICO.NS,2024-05-06,2024-05-13,22.96,False,True,-2.06,1.25,20.42,55,49,0.25,12.64,-0.31,0.0,18.09,6.02,10.43,1,74679.0,575.65,True,12.72,15.48,3.98,0.859,0.826,0.77,485,True,25
MARINE.NS,2025-06-02,2025-06-09,1.29,False,True,-4.49,10.87,7.35,7,124,0.409,11.51,-0.39,-21.79,61.51,4.15,117.45,1,3124.0,235.8,True,16.34,24.55,1.73,0.809,0.686,-0.18,345,False,1
MARKSANS.NS,2021-04-05,2021-04-12,3.48,False,True,-2.17,3.4,62.81,39,54,0.111,0.75,1.18,-12.29,200.08,1.64,161.61,1,2732.0,54.92,True,2.75,11.38,0.92,0.871,0.259,0.93,324,True,0
MARKSANS.NS,2022-11-21,2022-11-28,185.03,True,True,0.0,5.43,8.73,18,43,0.464,18.83,-0.83,-7.04,40.34,2.58,-0.12,4,2858.0,57.45,True,9.11,11.49,1.73,0.82,0.795,-0.84,409,True,-1
MARKSANS.NS,2025-05-26,2025-06-02,-10.29,False,True,-5.46,11.87,9.85,6,164,0.424,2.61,-1.93,-23.73,67.65,0.88,76.34,1,12957.0,260.5,True,6.05,8.5,0.74,0.827,0.719,-0.07,540,True,0
MARUTI.NS,2018-07-02,2018-07-09,-36.18,False,True,-2.68,4.27,11.45,14,9,0.481,3.69,0.55,-4.24,26.19,1.2,26.61,1,267941.0,8565.95,True,4.95,7.59,2.22,0.855,0.662,0.59,180,True,8
MARUTI.NS,2019-10-14,2019-10-21,-2.15,False,True,-2.19,2.12,13.18,1,22,0.373,12.36,0.14,-3.37,30.14,1.04,9.59,5,214811.0,6867.44,True,9.02,11.26,1.78,0.804,0.802,-0.01,247,True,17
MARUTI.NS,2020-11-30,2020-12-07,-4.84,False,True,0.0,16.98,11.22,21,79,0.297,20.8,4.46,0.0,96.27,1.39,14.33,20,231610.0,7404.47,True,10.91,13.01,2.39,0.912,0.846,0.0,306,True,11
MARUTI.NS,2022-01-17,2022-01-24,7.1,False,True,-3.93,-2.75,22.58,80,41,0.465,11.73,1.26,0.0,27.67,1.09,2.4,17,244630.0,7820.72,True,0.8,6.53,1.15,0.65,0.126,0.5,365,True,5
MARUTI.NS,2023-01-30,2023-02-06,21.06,False,True,-4.5,-1.45,1.93,28,17,0.347,1.75,0.71,-5.8,26.74,1.17,5.27,1,268872.0,8595.74,True,1.86,4.11,0.87,0.753,0.458,0.47,419,True,2
MARUTI.NS,2024-02-12,2024-02-19,9.01,False,True,0.0,11.7,22.83,43,42,0.323,10.7,1.31,0.0,39.36,0.82,30.42,3,345400.0,11042.3,True,6.36,7.89,2.0,0.881,0.81,-0.31,473,True,28
MARUTI.NS,2025-04-28,2025-05-05,10.79,False,True,-7.0,3.68,8.32,2,26,0.096,5.64,-1.02,-8.08,13.8,1.33,0.24,1,380053.0,12150.15,True,8.55,12.74,2.47,0.776,0.679,-2.31,536,True,38
MASFIN.NS,2018-12-10,2018-12-17,42.23,False,True,-7.49,-6.16,4.57,1,24,0.111,6.61,-1.57,-9.15,40.69,0.47,-7.96,1,3360.0,186.48,True,15.16,17.72,1.86,0.909,0.863,-4.1,60,False,3
MASFIN.NS,2020-08-17,2020-08-24,-8.37,False,True,-7.94,25.8,5.01,6,78,1.029,15.31,-3.13,-25.49,65.34,5.25,41.05,1,4889.0,271.37,True,23.84,33.55,3.44,0.859,0.739,3.57,148,False,24
MASFIN.NS,2022-08-15,2022-08-22,26.34,False,True,-3.16,9.17,7.95,4,55,0.014,15.23,0.14,-17.6,33.62,0.88,-10.87,3,3860.0,214.27,True,3.03,9.34,1.04,0.636,0.334,0.0,252,False,28
MASFIN.NS,2023-09-04,2023-09-11,-5.04,False,True,0.0,6.77,11.14,20,99,0.291,13.89,0.64,-0.2,26.55,4.16,17.44,5,5217.0,289.58,True,6.38,14.72,2.87,0.739,0.452,1.31,307,False,25
MASFIN.NS,2025-05-19,2025-05-26,8.55,False,True,-5.06,9.02,8.26,5,145,0.2,10.06,-0.84,-6.77,23.74,2.32,-0.27,2,5175.0,287.22,True,5.01,9.22,1.26,0.759,0.554,-0.0,396,False,32
MASTEK.NS,2023-05-22,2023-05-29,18.89,False,True,-1.05,5.92,13.13,5,63,0.449,18.63,1.26,-23.43,29.91,2.55,-17.81,6,6037.0,1941.08,True,4.75,6.99,1.25,0.701,0.68,0.62,435,True,43
MASTEK.NS,2024-06-03,2024-06-10,-13.38,False,True,0.0,3.54,25.46,59,56,0.154,4.13,1.67,-9.74,47.02,4.85,42.89,1,8529.0,2742.41,True,11.62,39.78,3.8,0.768,0.342,4.94,489,True,5
MAXESTATES.NS,2024-10-21,2024-10-28,-15.5,False,True,-7.63,-2.63,26.95,79,40,3.086,12.86,10.0,-18.79,116.16,0.74,,23,9014.0,548.3,False,-10.4,16.91,1.44,0.201,0.71,0.0,51,False,2
MAXHEALTH.NS,2021-08-09,2021-08-16,18.38,False,True,0.0,12.61,47.87,57,12,4.891,38.33,9.05,0.0,202.71,2.11,,23,30685.0,316.74,True,13.86,18.99,2.41,0.731,0.73,0.59,51,False,28
MAXHEALTH.NS,2022-08-29,2022-09-05,57.9,True,True,-4.36,5.76,1.25,6,90,0.037,3.29,0.0,-14.21,14.67,0.99,-0.07,3,36576.0,377.56,True,1.44,7.0,0.92,0.555,0.211,-1.1,106,False,30
MAYURUNIQ.NS,2021-11-29,2021-12-06,-18.17,False,True,-6.23,-0.73,29.7,73,30,0.938,7.48,1.58,0.0,84.37,1.58,77.21,1,2147.0,501.53,True,9.09,16.45,1.94,0.791,0.572,-0.21,358,True,7
MAYURUNIQ.NS,2023-02-20,2023-02-27,4.05,False,True,-6.58,-5.66,4.85,31,40,1.432,6.63,1.88,-8.65,45.5,1.19,17.06,3,2049.0,478.64,True,4.05,9.33,1.49,0.88,0.451,-0.01,422,True,3
MAYURUNIQ.NS,2024-06-10,2024-06-17,-16.06,False,True,0.0,6.55,24.64,60,101,1.133,24.53,1.38,0.0,44.78,3.93,30.08,5,2787.0,650.82,True,15.55,16.95,2.67,0.929,0.919,0.27,490,True,18
MAYURUNIQ.NS,2025-07-14,2025-07-21,27.25,False,True,-4.62,4.68,1.78,13,144,0.543,15.71,-0.62,-6.59,36.3,1.16,5.71,10,2622.0,612.48,True,9.17,11.07,1.63,0.89,0.833,-0.82,547,True,1
MAZDOCK.NS,2021-10-04,2021-10-11,145.63,True,True,0.0,14.06,50.2,65,62,0.024,11.8,2.28,-3.32,61.53,0.51,,23,4938.0,122.0,True,3.49,6.32,0.74,0.579,0.553,0.46,51,False,18
MAZDOCK.NS,2024-04-01,2024-04-08,121.6,True,True,0.0,3.7,27.92,50,112,1.254,4.47,0.25,-6.1,216.18,2.87,222.83,1,43830.0,1082.78,True,17.05,20.03,2.33,0.851,0.851,0.85,181,False,31
MBAPL.NS,2023-08-14,2023-08-21,-31.67,False,True,-2.2,6.08,8.74,17,70,0.601,2.99,0.67,-5.34,54.39,2.35,57.38,1,2759.0,62.85,True,7.08,12.21,1.47,0.771,0.593,0.07,361,False,3
MBAPL.NS,2025-01-06,2025-01-13,63.67,True,False,-10.49,-6.14,7.02,0,20,0.544,10.12,-0.34,-14.62,19.04,1.91,-13.2,2,2149.0,48.96,True,2.95,7.96,1.17,0.514,0.375,-0.0,434,False,48
MCLEODRUSS.NS,2017-11-20,2017-11-27,-37.54,False,True,-0.6,5.4,28.04,46,48,0.616,14.68,-0.56,0.0,42.0,8.01,34.63,1,2054.0,197.55,True,18.92,22.72,3.99,0.844,0.835,0.48,148,True,8
MCX.NS,2019-03-18,2019-03-25,33.53,False,True,-1.91,6.54,14.59,3,34,0.037,9.02,-1.78,-8.82,21.44,1.07,14.71,2,3634.0,145.64,True,1.04,5.84,1.1,0.354,0.179,0.13,217,True,50
MCX.NS,2020-12-21,2020-12-28,-7.85,False,True,-0.08,24.42,12.28,24,35,0.037,10.3,4.47,-3.8,78.62,0.89,48.56,31,8228.0,329.79,True,1.63,7.37,0.87,0.914,0.232,0.04,309,True,4
MCX.NS,2022-10-24,2022-10-31,69.89,True,True,-2.57,3.66,0.65,14,32,0.369,15.8,-0.4,-21.54,32.84,3.78,-10.26,4,7404.0,296.74,True,10.04,12.49,2.27,0.92,0.815,3.96,405,True,15
MEDANTA.NS,2023-11-06,2023-11-13,12.89,False,True,-3.8,-0.02,5.86,29,43,4.813,34.24,6.69,0.0,117.99,1.77,,23,24452.0,902.16,True,10.77,14.72,2.74,0.732,0.732,1.09,51,False,34
MEDANTA.NS,2025-02-17,2025-02-24,-8.06,False,False,-12.92,-4.65,2.63,0,11,0.82,12.6,-0.9,-14.63,27.76,1.41,-16.91,3,33465.0,1234.67,True,11.29,14.46,1.93,0.972,0.8,0.0,118,False,16
MEDIASSIST.NS,2025-01-13,2025-01-20,-31.06,False,False,-11.37,-6.64,7.31,0,19,0.934,0.02,1.41,-12.47,31.73,0.46,,1,4446.0,598.1,True,1.03,12.37,1.26,0.545,0.088,-0.01,51,False,0
MEDPLUS.NS,2023-03-13,2023-03-20,-11.06,False,False,-8.54,-6.4,-1.08,0,28,0.627,18.48,-0.61,-24.08,32.68,2.16,-22.62,3,18589.0,772.45,True,12.54,25.39,2.81,0.872,0.536,-0.88,64,False,26
MEDPLUS.NS,2024-11-18,2024-11-25,7.25,False,True,-8.68,-3.69,20.78,1,18,0.337,8.77,0.25,-6.43,18.25,1.83,-8.11,3,17852.0,741.8,True,4.33,7.0,1.22,0.795,0.626,0.96,152,False,11
METROBRAND.NS,2022-12-12,2022-12-19,57.32,True,True,-2.28,4.21,7.56,21,60,1.739,10.39,5.29,-12.48,80.49,0.34,,23,21818.0,800.23,False,-1.66,7.34,0.71,0.519,0.239,0.47,51,False,5
METROBRAND.NS,2024-07-29,2024-08-05,-14.06,False,True,-0.47,9.97,26.65,67,82,0.004,16.3,0.51,-1.66,32.16,0.36,26.75,7,35990.0,1319.98,True,2.49,6.26,0.86,0.461,0.4,0.24,136,False,11
METROPOLIS.NS,2021-01-11,2021-01-18,20.21,False,True,0.0,22.71,16.85,27,43,0.031,18.21,4.71,-3.18,81.14,0.77,31.43,28,10731.0,529.78,True,2.04,5.9,0.72,0.51,0.349,0.26,91,False,6
METROPOLIS.NS,2023-10-02,2023-10-09,54.68,True,True,-2.67,1.66,13.51,24,52,0.068,9.26,1.5,-15.37,22.24,0.49,-3.62,17,7401.0,365.37,True,0.77,4.46,0.7,0.87,0.178,-0.0,233,False,-1
